1	Nepal	          93.90
2	Mongolia	          89.00
3	Bhutan	          83.80
4	San Marino	          82.30
5	Chad	          81.90
6	Haiti	          81.70
7	Djibouti	          80.10
8	Mexico	          78.00
9	Canada	          74.50
10	Monaco	          73.20
11	Turkmenistan	          69.60
12	Cabo Verde	          66.90
13	Sudan	          63.20
14	Korea, North	          63.00
15	Greenland	          60.40
16	Comoros	          58.60
17	Syria	          58.40
18	Hong Kong	          57.70
19	Gambia, The	          57.10
20	Guinea-Bissau	          56.50
21	Saint Kitts and Nevis	          56.00
22	Congo, Democratic Republic of the	          54.30
23	Macau	          53.40
24	Mali	          52.90
25	Somalia	          51.70
26	Albania	          51.10
27	Sierra Leone	          51.10
28	Solomon Islands	          50.80
29	Mauritania	          50.50
30	Samoa	          48.40
31	Jamaica	          48.00
32	El Salvador	          47.30
33	Dominican Republic	          47.00
34	Angola	          46.30
35	Brunei	          45.70
36	Zambia	          43.40
37	Trinidad and Tobago	          42.10
38	Vanuatu	          41.90
39	Bolivia	          41.80
40	Yemen	          41.00
41	Tajikistan	          40.70
42	Burma	          40.70
43	Niger	          40.30
44	Guatemala	          40.20
45	Grenada	          40.20
46	Aruba	          39.40
47	Venezuela	          39.10
48	Congo, Republic of the	          39.00
49	Costa Rica	          38.90
50	Dominica	          38.80
51	Ecuador	          37.30
52	Macedonia	          36.90
53	Colombia	          36.60
54	Belarus	          35.40
55	Honduras	          34.50
56	Laos	          34.00
57	Sao Tome and Principe	          33.30
58	Cambodia	          32.60
59	Afghanistan	          32.20
60	Belize	          31.80
61	Czech Republic	          31.80
62	Oman	          31.80
63	Central African Republic	          31.70
64	Mozambique	          31.30
65	Guyana	          30.80
66	Rwanda	          30.50
67	Vanuatu	          30.50
68	Papua New Guinea	          30.10
69	Iceland	          30.00
70	Australia	          29.50
71	Austria	          29.31
72	Aruba	          29.30
73	Guyana	          28.90
74	Central African Republic	          27.90
75	Israel	          27.80
76	Seychelles	          27.70
77	Taiwan	          27.10
78	Guinea-Bissau	          27.10
79	Afghanistan	          27.00
80	Korea, North	          27.00
81	Qatar	          26.70
82	Netherlands	          26.50
83	Moldova	          26.30
84	Tunisia	          26.20
85	Kyrgyzstan	          26.20
86	Kyrgyzstan	          26.10
87	Poland	          26.00
88	Burkina Faso	          25.90
89	Kosovo	          25.80
90	Suriname	          25.70
91	Norway	          25.60
92	Ukraine	          25.60
93	Hungary	          25.60
94	Nicaragua	          25.20
95	Bahamas, The	          25.10
96	Azerbaijan	          25.00
97	Benin	          25.00
98	Georgia	          25.00
99	Burkina Faso	          24.80
100	Korea, South	          24.50
101	Gabon	          24.10
102	Samoa	          24.00
103	Liberia	          24.00
104	Burundi	          23.90
105	Benin	          23.50
106	Madagascar	          23.40
107	Faroe Islands	          23.40
108	Chile	          23.30
109	Libya	          23.30
110	Cyprus	          23.00
111	Montenegro	          22.70
112	Portugal	          22.70
113	Montenegro	          22.70
114	Congo, Democratic Republic of the	          22.60
115	Slovakia	          22.30
116	Iran	          22.10
117	Belize	          21.90
118	Sao Tome and Principe	          21.80
119	Luxembourg	          21.50
120	Laos	          21.50
121	Uzbekistan	          21.20
122	New Zealand	          21.10
123	Iraq	          21.10
124	Zimbabwe	          21.10
125	Faroe Islands	          21.00
126	Morocco	          21.00
127	Barbados	          20.80
128	Bahamas, The	          20.60
129	Argentina	          20.40
130	Sri Lanka	          20.40
131	Panama	          20.20
132	Iraq	          20.20
133	Slovenia	          20.00
134	Peru	          19.90
135	Lithuania	          19.80
136	Armenia	          19.60
137	Australia	          19.30
138	Lebanon	          19.30
139	Kazakhstan	          19.30
140	Mauritius	          19.30
141	Yemen	          19.20
142	Qatar	          19.00
143	Philippines	          19.00
144	Romania	          18.90
145	Maldives	          18.90
146	United States	          18.90
147	Equatorial Guinea	          18.80
148	Bangladesh	          18.70
149	Benin	          18.70
150	Uruguay	          18.60
151	Gambia, The	          18.60
152	Switzerland	          18.50
153	Tonga	          18.50
154	Bolivia	          18.40
155	Latvia	          18.20
156	Sierra Leone	          18.20
157	Japan	          18.10
158	Somalia	          18.10
159	Kazakhstan	          18.10
160	Belgium	          18.00
161	Ireland	          17.90
162	Uruguay	          17.90
163	Japan	          17.80
164	Vietnam	          17.80
165	Cuba	          17.70
166	Macau	          17.70
167	Paraguay	          17.70
168	Seychelles	          17.60
169	Solomon Islands	          17.50
170	Suriname	          17.40
171	China	          17.40
172	Ireland	          17.30
173	Morocco	          17.30
174	Niger	          17.20
175	Moldova	          17.20
176	New Caledonia	          17.20
177	Gabon	          17.00
178	Brazil	          17.00
179	Tonga	          17.00
180	Bermuda	          17.00
181	Cuba	          16.90
182	Nigeria	          16.80
183	Estonia	          16.80
184	Spain	          16.80
185	China	          16.70
186	France	          16.70
187	Jordan	          16.60
188	Mauritius	          16.40
189	Paraguay	          16.40
190	Belarus	          16.40
191	New Caledonia	          16.30
192	Belgium	          16.10
193	Kuwait	          16.10
194	Dominican Republic	          16.10
195	Equatorial Guinea	          16.10
196	Tunisia	          16.00
197	Algeria	          16.00
198	Nicaragua	          16.00
199	Denmark	          15.90
200	Indonesia	          15.90
201	Uzbekistan	          15.90
202	Maldives	          15.80
203	Bangladesh	          15.80
204	Uzbekistan	          15.80
205	Kuwait	          15.70
206	Peru	          15.70
207	Ireland	          15.60
208	Tonga	          15.60
209	Paraguay	          15.60
210	Bosnia and Herzegovina	          15.60
211	Luxembourg	          15.50
212	United Arab Emirates	          15.40
213	Liberia	          15.30
214	Estonia	          15.30
215	Tanzania	          15.20
216	Cameroon	          15.20
217	Seychelles	          15.20
218	Brunei	          15.10
219	Jordan	          15.10
220	Zimbabwe	          15.10
221	New Zealand	          15.00
222	Algeria	          15.00
223	Latvia	          14.90
224	Slovakia	          14.90
225	Burma	          14.80
226	Bermuda	          14.80
227	Vanuatu	          14.70
228	Uzbekistan	          14.70
229	Fiji	          14.60
230	Greenland	          14.60
231	Russia	          14.60
232	Panama	          14.60
233	Monaco	          14.60
234	Kyrgyzstan	          14.60
235	Kosovo	          14.60
236	Saint Vincent and the Grenadines	          14.50
237	Luxembourg	          14.50
238	Senegal	          14.40
239	Niger	          14.30
240	Burma	          14.30
241	Venezuela	          14.30
242	Saudi Arabia	          14.20
243	Bosnia and Herzegovina	          14.20
244	Togo	          14.20
245	Philippines	          14.20
246	Croatia	          14.10
247	Senegal	          14.10
248	United States	          14.00
249	Saint Lucia	          13.90
250	Angola	          13.90
251	Cabo Verde	          13.90
252	El Salvador	          13.80
253	Netherlands	          13.70
254	Malaysia	          13.60
255	Saudi Arabia	          13.60
256	Ghana	          13.60
257	Saudi Arabia	          13.60
258	Iraq	          13.60
259	Pakistan	          13.60
260	Denmark	          13.50
261	United Arab Emirates	          13.40
262	Faroe Islands	          13.40
263	Kuwait	          13.40
264	Fiji	          13.20
265	Taiwan	          13.20
266	Croatia	          13.10
267	Nicaragua	          13.10
268	Somalia	          13.00
269	Ethiopia	          13.00
270	Aruba	          13.00
271	Belgium	          13.00
272	Congo, Republic of the	          13.00
273	Saint Vincent and the Grenadines	          12.90
274	Burundi	          12.90
275	Bahamas, The	          12.90
276	Iceland	          12.90
277	Oman	          12.90
278	Mozambique	          12.80
279	Saint Vincent and the Grenadines	          12.70
280	Estonia	          12.70
281	Italy	          12.63
282	Malaysia	          12.60
283	Bermuda	          12.60
284	Norway	          12.60
285	Cuba	          12.50
286	Portugal	          12.40
287	Libya	          12.40
288	Ghana	          12.40
289	New Caledonia	          12.30
290	India	          12.30
291	Chile	          12.30
292	Singapore	          12.30
293	Romania	          12.30
294	Uganda	          12.30
295	Rwanda	          12.20
296	Lebanon	          12.20
297	Laos	          12.20
298	India	          12.20
299	Bosnia and Herzegovina	          12.10
300	Zimbabwe	          12.10
301	Rwanda	          12.10
302	Latvia	          12.10
303	Qatar	          12.10
304	Belarus	          12.10
305	Slovenia	          12.00
306	Norway	          12.00
307	Venezuela	          12.00
308	Paraguay	          12.00
309	Iran	          11.90
310	Portugal	          11.90
311	Barbados	          11.90
312	Senegal	          11.90
313	Malaysia	          11.80
314	Vietnam	          11.80
315	South Africa	          11.80
316	Philippines	          11.80
317	Kuwait	          11.70
318	Thailand	          11.70
319	Equatorial Guinea	          11.70
320	Switzerland	          11.61
321	Greece	          11.60
322	Azerbaijan	          11.60
323	Honduras	          11.60
324	Nigeria	          11.50
325	Suriname	          11.50
326	Yemen	          11.40
